ID,DISEASE_NAME,Gene symbol,PS accession,PS name,Tissue,Manifestation,Pathogenicity,Ref
251110,"Methylmalonic Aciduria, Cblb Type",MMAB,,,Bone marrow,0,0,749
610377,Mevalonic Aciduria,MVK,,,Bone marrow,2,1,750
251190,"Microcephalic Primordial Dwarfism, Toriello Type",,,,Bone marrow,0,0,751
300990,"Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis",AMMECR1,,,Bone marrow,0,0,752
617053,Mirage Syndrome,SAMD9,,,Bone marrow,0,0,753
276300,Mismatch Repair Cancer Syndrome,MLH1,PS276300,Mismatch repair cancer syndrome,Bone marrow,2,1,754
619096,Mismatch Repair Cancer Syndrome 2,MSH2,PS276300,Mismatch repair cancer syndrome,Bone marrow,2,1,755
619097,Mismatch Repair Cancer Syndrome 3,MSH6,PS276300,Mismatch repair cancer syndrome,Bone marrow,2,1,756
619101,Mismatch Repair Cancer Syndrome 4,PMS2,PS276300,Mismatch repair cancer syndrome,Bone marrow,2,1,757
124000,Mitochondrial Complex Iii Deficiency,BCS1L,PS124000,"Mitochondrial complex III deficiency, nuclear type",Bone marrow,0,0,758
618775,"Mitochondrial Complex Iii Deficiency, Nuclear Type 10",UQCRFS1,PS124000,"Mitochondrial complex III deficiency, nuclear type",Bone marrow,2,1,759
615838,"Mitochondrial Complex Iii Deficiency, Nuclear Type 8",LYRM7,PS124000,"Mitochondrial complex III deficiency, nuclear type",Bone marrow,0,0,760
220110,Mitochondrial Complex Iv Deficiency,SURF1,PS220110,"Mitochondrial complex IV deficiency, nuclear-type",Bone marrow,0,0,761
619055,"Mitochondrial Complex Iv Deficiency, Nuclear Type 12",PET100,PS220110,"Mitochondrial complex IV deficiency, nuclear-type",Bone marrow,0,0,762
619046,"Mitochondrial Complex Iv Deficiency, Nuclear Type 3",COX10,PS220110,"Mitochondrial complex IV deficiency, nuclear-type",Bone marrow,1,1,763
615471,Mitochondrial Dna Depletion Syndrome 13 (encephalomyopathic Type),FBXL4,PS603041,Mitochondrial DNA depletion syndrome,Bone marrow,2,1,764
617156,Mitochondrial Dna Depletion Syndrome 15 (hepatocerebral Type),TFAM,PS603041,Mitochondrial DNA depletion syndrome,Bone marrow,0,0,765
618811,Mitochondrial Dna Depletion Syndrome 18,SLC25A21,PS603041,Mitochondrial DNA depletion syndrome,Bone marrow,0,0,766
618972,Mitochondrial Dna Depletion Syndrome 19,SLC25A10,PS603041,Mitochondrial DNA depletion syndrome,Bone marrow,2,0,767
251880,"Mitochondrial Dna Depletion Syndrome, Hepatocerebral Form",DGUOK,PS603041,Mitochondrial DNA depletion syndrome,Bone marrow,2,1,768
600462,Mitochondrial Myopathy And Sideroblastic Anemia,PUS1,PS600462,"Myopathy, lactic acidosis, and sideroblastic anemia",Bone marrow,2,2,769
251900,"Mitochondrial Myopathy, Episodic, With Optic Atrophy And Reversible Leukoencephalopathy",FDX2,,,Bone marrow,0,0,770
619041,Monosomy 7 Myelodysplasia And Leukemia Syndrome 2,SAMD9,PS252270,Monosomy 7 myelodysplasia and leukemia syndrome,Bone marrow,0,0,771
257300,Mosaic Variegated Aneuploidy Syndrome 1,BUB1B,PS257300,Mosaic variegated aneuploidy syndrome,Bone marrow,2,2,772
300845,"Moyamoya Disease 4 With Short Stature, Hypergonadotropic Hypogonadism,and Facial Dysmorphism",MYMY4,PS252350,Moyamoya disease,Bone marrow,0,0,773
191900,Muckle-wells Syndrome,NLRP3,,,Bone marrow,2,1,774
158310,"Mucoepithelial Dysplasia, Hereditary",SREBF1,,,Bone marrow,1,1,775
617303,Mucopolysaccharidosis-plus Syndrome,VPS33A,,,Bone marrow,2,2,776
254500,Multiple Myeloma,CCND1,,,Bone marrow,0,0,777
254500,Multiple Myeloma,LIG4,,,Bone marrow,0,0,778
253600,"Muscular Dystrophy, Limb-girdle, Type 2a",CAPN3,PS253600,"Muscular dystrophy, limb-girdle, autosomal recessive",Bone marrow,0,0,779
254400,Mycosis Fungoides,,,,Bone marrow,0,0,780
600080,"Myelocytic Leukemia-like Syndrome, Familial, Chronic",,,,Bone marrow,0,0,781
252270,Myelodysplasia And Leukemia Syndrome With Monosomy 7,SAMD9L,PS252270,Monosomy 7 myelodysplasia and leukemia syndrome,Bone marrow,2,2,782
601347,"Myelodysplasia, Immunodeficiency, Facial Dysmorphism, Short Stature,",,,,Bone marrow,0,0,783
614286,Myelodysplastic Syndrome,GNB1,,,Bone marrow,0,0,784
614286,Myelodysplastic Syndrome,SF3B1,,,Bone marrow,0,0,785
614286,Myelodysplastic Syndrome,GATA2,,,Bone marrow,2,2,786
614286,Myelodysplastic Syndrome,TET2,,,Bone marrow,0,0,787
614286,Myelodysplastic Syndrome,ASXL1,,,Bone marrow,0,0,788
254450,"Myelofibrosismyelofibrosis With Myeloid Metaplasia, Included",MPL,,,Bone marrow,0,0,789
254450,"Myelofibrosismyelofibrosis With Myeloid Metaplasia, Included",JAK2,,,Bone marrow,0,0,790
254450,"Myelofibrosismyelofibrosis With Myeloid Metaplasia, Included",SH2B3,,,Bone marrow,0,0,791
254450,"Myelofibrosismyelofibrosis With Myeloid Metaplasia, Included",CALR,,,Bone marrow,0,0,792
310350,Myelolymphatic Insufficiency,,,,Bone marrow,0,0,793
254600,Myeloperoxidase Deficiency,MPO,,,Bone marrow,2,2,794
254700,"Myeloproliferative Disease, Autosomal Recessive",,,,Bone marrow,0,0,795
131440,"Myeloproliferative Disorder, Chronic, With Eosinophilia",PDGFRB,,,Bone marrow,0,0,796
159595,"Myeloproliferative Syndrome, Transient",TAM,,,Bone marrow,0,0,797
616871,"Myeloproliferative/lymphoproliferative Neoplasms, Familial (multiple Types), Susceptibility To",DDX41,,,Bone marrow,2,2,798
255125,"Myopathy With Exercise Intolerance, Swedish Type",ISCU,,,Bone marrow,0,0,799
613561,"Myopathy, Lactic Acidosis, And Sideroblastic Anemia 2",YARS2,PS600462,"Myopathy, lactic acidosis, and sideroblastic anemia",Bone marrow,2,2,800
310465,N Syndrome,,,,Bone marrow,0,0,801
609981,Natural Killer Cell And Glucocorticoid Deficiency With Dna Repairdefect,MCM4,PS300755,Immunodeficiency (Select Examples),Bone marrow,2,2,802
256100,Nephronophthisis 1,NPHP1,PS256100,Nephronophthisis,Bone marrow,0,0,803
613550,Nephronophthisis 11,TMEM67,PS256100,Nephronophthisis,Bone marrow,0,0,804
606966,Nephronophthisis 4,NPHP4,PS256100,Nephronophthisis,Bone marrow,0,0,805
609057,Nephropathy With Pretibial Epidermolysis Bullosa And Deafness,CD151,,,Bone marrow,0,0,806
256150,Nephrosialidosis,,,,Bone marrow,0,0,807
617575,"Nephrotic Syndrome, Type 14",SGPL1,PS256300,Nephrotic syndrome,Bone marrow,1,1,808
615008,"Nephrotic Syndrome, Type 7",DGKE,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,809
615008,"Nephrotic Syndrome, Type 7",DGKE,PS256300,Nephrotic syndrome,Bone marrow,2,1,810
256500,Netherton Syndrome,SPINK5,,,Bone marrow,0,0,811
256550,Neuraminidase Deficiency,NEU1,,,Bone marrow,2,2,812
256700,Neuroblastoma,KIF1B,,,Bone marrow,2,1,813
234200,Neurodegeneration With Brain Iron Accumulation 1,PANK2,PS234200,Neurodegeneration with brain iron accumulation,Bone marrow,0,0,814
618451,"Neurodegeneration, Early-onset, With Choreoathetoid Movements And Microcytic Anemia",IREB2,,,Bone marrow,2,1,815
619005,"Neurodevelopmental Disorder With Dysmorphic Facies, Impaired Speech And Hypotonia",MADD,,,Bone marrow,0,0,816
162700,"Neutropenia, Chronic Familial",,,,Bone marrow,0,0,817
257100,"Neutropenia, Lethal Congenital, With Eosinophilia",,,,Bone marrow,0,0,818
607847,"Neutropenia, Nonimmune Chronic Idiopathic, Of Adults",GFI1,,,Bone marrow,2,2,819
613107,"Neutropenia, Severe Congenital, 2, Autosomal Dominant",GFI1,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,820
612541,"Neutropenia, Severe Congenital, 4, Autosomal Recessive",G6PC3,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,821
615285,"Neutropenia, Severe Congenital, 5, Autosomal Recessive",VPS45,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,822
616022,"Neutropenia, Severe Congenital, 6, Autosomal Recessive",JAGN1,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,823
617014,"Neutropenia, Severe Congenital, 7, Autosomal Recessive",CSF3R,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,824
618752,"Neutropenia, Severe Congenital, 8, Autosomal Dominant",SRP54,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,825
202700,"Neutropenia, Severe Congenital, Autosomal Dominant 1",ELANE,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,826
610738,"Neutropenia, Severe Congenital, Autosomal Recessive 3",HAX1,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,827
300299,"Neutropenia, Severe Congenital, X-linked",WAS,PS202700,"Neutropenia, severe congenital",Bone marrow,2,2,828
162830,"Neutrophilia, Hereditary",,,,Bone marrow,0,0,829
608068,"Neutrophilic Dermatosis, Acute Febrile",MEFV,,,Bone marrow,2,1,830
614323,"Nevoid Hypermelanosis, Linear And Whorled",,,,Bone marrow,0,0,831
257200,"Niemann-pick Disease, Type A",SMPD1,,,Bone marrow,2,2,832
607616,"Niemann-pick Disease, Type B",SMPD1,,,Bone marrow,2,2,833
257220,"Niemann-pick Disease, Type C1",NPC1,,,Bone marrow,2,2,834
607625,"Niemann-pick Disease, Type C2",NPC2,,,Bone marrow,2,2,835
251260,Nijmegen Breakage Syndrome,NBN,,,Bone marrow,2,1,836
163950,Noonan Syndrome 1,PTPN11,PS163950,Noonan syndrome,Bone marrow,2,2,837
618624,Noonan Syndrome 12,RRAS2,PS163950,Noonan syndrome,Bone marrow,2,2,838
619087,Noonan Syndrome 13,MAPK1,PS163950,Noonan syndrome,Bone marrow,2,2,839
605275,Noonan Syndrome 2,LZTR1,PS163950,Noonan syndrome,Bone marrow,2,2,840
609942,Noonan Syndrome 3,KRAS,PS163950,Noonan syndrome,Bone marrow,2,2,841
610733,Noonan Syndrome 4,SOS1,PS163950,Noonan syndrome,Bone marrow,0,0,842
613224,Noonan Syndrome 6,NRAS,PS163950,Noonan syndrome,Bone marrow,2,2,843
613563,Noonan Syndrome-like Disorder With Or Without Juvenile Myelomonocyticleukemia,CBL,,,Bone marrow,2,2,844
257790,Oculocerebral Hypopigmentation Syndrome Of Preus,,,,Bone marrow,0,0,845
613949,Okt4 Epitope Deficiency ,CD4,,,Bone marrow,1,1,846
603554,Omenn Syndrome,DCLRE1C,,,Bone marrow,2,2,847
603554,Omenn Syndrome,RAG1,,,Bone marrow,2,2,848
603554,Omenn Syndrome,RAG2,,,Bone marrow,2,2,849
258360,Onychotrichodysplasia And Neutropenia,,,,Bone marrow,0,0,850
258900,Orotic Aciduria,UMPS,,,Bone marrow,2,2,851
143850,"Orthostatic Hypotensive Disorder, Streeten Type",OHDS,,,Bone marrow,0,0,852
165660,Oslam Syndrome,,,,Bone marrow,0,0,853
600376,Osler-rendu-weber Syndrome 2,ACVRL1,PS187300,"Telangiectasia, hereditary hemorrhagic",Bone marrow,1,1,854
166990,"Osteochondrodysplasia, Rhizomelic, With Callosal Agenesis, Thrombocytopenia,hydrocephalus, And Hypertension",,,,Bone marrow,0,0,855
166200,"Osteogenesis Imperfecta, Type I",COL1A1,PS166200,Osteogenesis imperfecta,Bone marrow,0,0,856
616507,"Osteogenesis Imperfecta, Type Xvii",SPARC,PS166200,Osteogenesis imperfecta,Bone marrow,0,0,857
611490,"Osteopetrosis,  Autosomal Recessive 4",CLCN7,PS259700,"Osteopetrosis, autosomal recessive",Bone marrow,2,0,858
166600,"Osteopetrosis, Autosomal Dominant 2",CLCN7,PS607634,"Osteopetrosis, autosomal dominant",Bone marrow,0,0,859
618107,"Osteopetrosis, Autosomal Dominant 3",PLEKHM1,PS607634,"Osteopetrosis, autosomal dominant",Bone marrow,2,0,860
259700,"Osteopetrosis, Autosomal Recessive 1",TCIRG1,PS259700,"Osteopetrosis, autosomal recessive",Bone marrow,2,0,861
259710,"Osteopetrosis, Autosomal Recessive 2",TNFSF11,PS259700,"Osteopetrosis, autosomal recessive",Bone marrow,2,1,862
259730,"Osteopetrosis, Autosomal Recessive 3",CA2,PS259700,"Osteopetrosis, autosomal recessive",Bone marrow,2,0,863
259720,"Osteopetrosis, Autosomal Recessive 5",OSTM1,PS259700,"Osteopetrosis, autosomal recessive",Bone marrow,2,0,864
612301,"Osteopetrosis, Autosomal Recessive 7",TNFRSF11A,PS259700,"Osteopetrosis, autosomal recessive",Bone marrow,2,0,865
615085,"Osteopetrosis, Autosomal Recessive 8",SNX10,PS259700,"Osteopetrosis, autosomal recessive",Bone marrow,2,0,866
166900,"Ovalocytosis, Hereditary Hemolytic",SLC4A1,,,Bone marrow,2,2,867
166910,"Ovalocytosis, Hereditary Hemolytic, With Defective Erythropoiesis",,,,Bone marrow,0,0,868
185000,Overhydrated Hereditary Stomatocytosis,RHAG,,,Bone marrow,2,2,869
609069,Pancreatic And Cerebellar Agenesis,PTF1A,,,Bone marrow,0,0,870
167800,"Pancreatitis, Hereditary",CTRC,,,Bone marrow,0,0,871
167800,"Pancreatitis, Hereditary",SPINK1,,,Bone marrow,0,0,872
167800,"Pancreatitis, Hereditary",CFTR,,,Bone marrow,0,0,873
167800,"Pancreatitis, Hereditary",PRSS1,,,Bone marrow,0,0,874
167800,"Pancreatitis, Hereditary",PRSS2,,,Bone marrow,0,0,875
167850,Pancytopenia And Occlusive Vascular Disease,,,,Bone marrow,0,0,876
615399,Paroxysmal Nocturnal Hemoglobinuria 2,PIGT,PS300818,Paroxysmal nocturnal hemoglobinuria,Bone marrow,2,1,877
168830,Passovoy Factor,,,,Bone marrow,0,0,878
557000,Pearson Marrow-pancreas Syndrome,,,,Bone marrow,0,0,879
169200,Pechet Factor Deficiency,,,,Bone marrow,0,0,880
169400,Pelger-huet Anomaly,LBR,,,Bone marrow,2,2,881
260570,Pelger-huet-like Anomaly And Episodic Fever With Abdominal Pain,,,,Bone marrow,0,0,882
260900,"Pericardial Effusion, Chronic",,,,Bone marrow,0,0,883
142680,"Periodic Fever, Familial, Autosomal Dominant",TNFRSF1A,,,Bone marrow,2,1,884
150550,"Periodic Fever, Immunodeficiency, And Thrombocytopenia Syndrome",WDR1,,,Bone marrow,2,2,885
170900,Pernicious Anemia,,,,Bone marrow,0,0,886
606445,Persistent Polyclonal B-cell Lymphocytosis,,,,Bone marrow,0,0,887
175200,Peutz-jeghers Syndrome,STK11,,,Bone marrow,2,0,888
171100,"Phagocytosis, Plasma-related Defect In",,,,Bone marrow,0,0,889
171300,Pheochromocytoma,KIF1B,,,Bone marrow,1,0,890
171300,Pheochromocytoma,SDHB,,,Bone marrow,1,0,891
171300,Pheochromocytoma,TMEM127,,,Bone marrow,1,0,892
171300,Pheochromocytoma,VHL,,,Bone marrow,1,0,893
171300,Pheochromocytoma,GDNF,,,Bone marrow,1,0,894
171300,Pheochromocytoma,RET,,,Bone marrow,1,0,895
171300,Pheochromocytoma,SDHD,,,Bone marrow,1,0,896
171300,Pheochromocytoma,MAX,,,Bone marrow,1,0,897
171420,Pheochromocytoma--islet Cell Tumor Syndrome,,,,Bone marrow,0,0,898
601815,Phosphoglycerate Dehydrogenase Deficiency,PHGDH,,,Bone marrow,0,0,899
300653,Phosphoglycerate Kinase 1 Deficiency,PGK1,,,Bone marrow,2,1,900
610489,"Pigmented Nodular Adrenocortical Disease, Primary, 1",PRKAR1A,PS610489,"Pigmented nodular adrenocortical disease, primary",Bone marrow,0,0,901
610475,"Pigmented Nodular Adrenocortical Disease, Primary, 2",PDE11A,PS610489,"Pigmented nodular adrenocortical disease, primary",Bone marrow,0,0,902
615830,"Pigmented Nodular Adrenocortical Disease, Primary, 4",PPNAD4,PS610489,"Pigmented nodular adrenocortical disease, primary",Bone marrow,0,0,903
615830,"Pigmented Nodular Adrenocortical Disease, Primary, 4",PRKACA,PS610489,"Pigmented nodular adrenocortical disease, primary",Bone marrow,0,0,904
219090,"Pituitary Adenoma, Acth-secreting",USP8,PS102200,Pituitary adenoma,Bone marrow,0,0,905
262800,"Plasma Clot Retraction Factor, Deficiency Of",,,,Bone marrow,0,0,906
262850,Plasmin Inhibitor Deficiency,SERPINF2,,,Bone marrow,0,0,907
613329,Plasminogen Activator Inhibitor-1 Deficiency,SERPINE1,,,Bone marrow,0,0,908
617718,Platelet Abnormalities With Eosinophilia And Immune-mediated Inflammatory Disease,ARPC1B,PS300755,Immunodeficiency (Select Examples),Bone marrow,2,2,909
173400,"Platelet Aggregation, Spontaneous",,,,Bone marrow,0,0,910
601399,"Platelet Disorder, Familial, With Associated Myeloid Malignancy",RUNX1,,,Bone marrow,2,2,911
173420,"Platelet Disorder, Undefined",,,,Bone marrow,0,0,912
173450,Platelet Factor 3 Deficiency,,,,Bone marrow,0,0,913
608404,Platelet Glycoprotein Iv Deficiency,CD36,PS231200,"Bleeding disorder, platelet-type",Bone marrow,2,2,914
173580,"Platelet Responsiveness To Adrenaline, Depressed",,,,Bone marrow,0,0,915
173590,Platelet Signal Processing Defect,,,,Bone marrow,0,0,916
604173,Poikiloderma With Neutropenia,USB1,,,Bone marrow,0,0,917
263300,Polycythemia Vera,JAK2,,,Bone marrow,0,0,918
618343,Polymicrogyria With Or Without Vascular-type Ehlers-danlos Syndrome,COL3A1,,,Bone marrow,0,0,919
175500,"Polyposis, Skin Pigmentation, Alopecia, And Fingernail Changes",,,,Bone marrow,0,0,920
618428,Popov-chang Syndrome,,,,Bone marrow,0,0,921
614483,Porencephaly 2,COL4A2,PS175780,Brain small vessel disease,Bone marrow,0,0,922
612740,"Porphyria, Acute Hepatic",ALAD,,,Bone marrow,2,2,923
263700,"Porphyria, Congenital Erythropoietic",UROS,,,Bone marrow,2,2,924
189800,Preeclampsia/eclampsia 1,PEE1,PS189800,Preeclampsia/eclampsia,Bone marrow,0,0,925
189800,Preeclampsia/eclampsia 1,NOS3,PS189800,Preeclampsia/eclampsia,Bone marrow,0,0,926
612423,Prekallikrein Deficiency,KLKB1,,,Bone marrow,0,0,927
601811,"Premature Aging Syndrome, Okamoto Type",,,,Bone marrow,0,0,928
176630,Primary Release Disorder Of Platelets,,,,Bone marrow,0,0,929
170100,Prolidase Deficiency,PEPD,,,Bone marrow,2,2,930
606054,Propionic Acidemia,PCCB,,,Bone marrow,0,0,931
606054,Propionic Acidemia,PCCA,,,Bone marrow,2,2,932
605735,"Prostaglandin-endoperoxide Synthase 1 Deficiency, Platelet",,PS231200,"Bleeding disorder, platelet-type",Bone marrow,0,0,933
256040,Proteasome-associated Autoinflammatory Syndrome 1 And Digenic Forms,PSMB8,PS256040,Proteosome-associated autoinflammatory syndrome,Bone marrow,2,1,934
618048,Proteasome-associated Autoinflammatory Syndrome 2,POMP,PS256040,Proteosome-associated autoinflammatory syndrome,Bone marrow,2,1,935
617591,Proteasome-associated Autoinflammatory Syndrome 3,PSMB4,PS256040,Proteosome-associated autoinflammatory syndrome,Bone marrow,2,1,936
617591,Proteasome-associated Autoinflammatory Syndrome 3,PSMB9,PS256040,Proteosome-associated autoinflammatory syndrome,Bone marrow,2,1,937
176920,"Proteus Syndrome, Somatic",AKT1,,,Bone marrow,0,0,938
177000,"Protoporphyria, Erythropoietic, 1",FECH,PS177000,"Protoporphyria, erythropoietic",Bone marrow,2,2,939
618015,"Protoporphyria, Erythropoietic, 2",CLPX,PS177000,"Protoporphyria, erythropoietic",Bone marrow,2,2,940
300752,"Protoporphyria, Erythropoietic, X-linked",ALAS2,PS177000,"Protoporphyria, erythropoietic",Bone marrow,2,2,941
251290,Pseudo-torch Syndrome,OCLN,PS251290,Pseudo-TORCH syndrome,Bone marrow,0,0,942
617397,Pseudo-torch Syndrome 2,USP18,PS251290,Pseudo-TORCH syndrome,Bone marrow,2,2,943
618886,Pseudo-torch Syndrome 3,STAT2,PS251290,Pseudo-TORCH syndrome,Bone marrow,2,1,944
177820,Pseudo-von Willebrand Disease,GP1BA,PS231200,"Bleeding disorder, platelet-type",Bone marrow,2,2,945
264800,Pseudoxanthoma Elasticum,ABCC6,,,Bone marrow,0,0,946
264800,Pseudoxanthoma Elasticum,XYLT1,,,Bone marrow,0,0,947
264800,Pseudoxanthoma Elasticum,XYLT2,,,Bone marrow,0,0,948
177850,"Pseudoxanthoma Elasticum, Forme Frustepseudoxanthoma Elasticum, Heterozygous, Included",ABCC6,,,Bone marrow,0,0,949
610842,Pseudoxanthoma Elasticum-like Disorder With Multiple Coagulation Factor Deficiency,GGCX,,,Bone marrow,0,0,950
614204,"Psoriasis 14, Pustular",IL36RN,PS177900,Psoriasis,Bone marrow,0,0,951
614742,"Pulmonary Fibrosis And/or Bone Marrow Failure, Telomere-related, 1",TERT,PS614742,"Pulmonary fibrosis and/or bone marrow failure, telomere-related",Bone marrow,0,0,952
614743,"Pulmonary Fibrosis And/or Bone Marrow Failure, Telomere-related, 2",TERC,PS614742,"Pulmonary fibrosis and/or bone marrow failure, telomere-related",Bone marrow,0,0,953
618674,"Pulmonary Fibrosis And/or Bone Marrow Failure, Telomere-related, 5",ZCCHC8,PS614742,"Pulmonary fibrosis and/or bone marrow failure, telomere-related",Bone marrow,2,2,954
178550,Pulmonary Hemosiderosis,,,,Bone marrow,0,0,955
178600,"Pulmonary Hypertension, Primary, 1",BMPR2,PS178600,"Pulmonary hypertension, primary",Bone marrow,0,0,956
179000,Purpura Simplex,,,,Bone marrow,0,0,957
604416,"Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne",PSTPIP1,,,Bone marrow,2,1,958
610090,Pyridoxamine 5-prime-phosphate Oxidase Deficiency,PNPO,,,Bone marrow,2,1,959
266140,"Pyropoikilocytosis, Hereditary",SPTA1,,,Bone marrow,0,0,960
266200,Pyruvate Kinase Deficiency Of Red Cells,PKLR,,,Bone marrow,0,0,961
601709,Quebec Platelet Disorder,PLAU,PS231200,"Bleeding disorder, platelet-type",Bone marrow,2,2,962
605432,Radioulnar Synostosis With Amegakaryocytic Thrombocytopenia,HOXA11,PS605432,Radioulnar synostosis with amegakaryocytic thrombocytopenia,Bone marrow,0,0,963
616738,Radioulnar Synostosis With Amegakaryocytic Thrombocytopenia 2,MECOM,PS605432,Radioulnar synostosis with amegakaryocytic thrombocytopenia,Bone marrow,0,0,964
613658,Rajab Interstitial Lung Disease With Brain Calcifications,FARSB,PS613658,Rajab interstitial lung disease with brain calcifications,Bone marrow,2,1,965
619013,Rajab Interstitial Lung Disease With Brain Calcifications 2,FARSA,PS613658,Rajab interstitial lung disease with brain calcifications,Bone marrow,1,1,966
614470,"Ras-associated Autoimmune Lymphoproliferative Syndrome Type Iv, Somatic",NRAS,,,Bone marrow,0,0,967
614470,"Ras-associated Autoimmune Lymphoproliferative Syndrome Type Iv, Somatic",KRAS,,,Bone marrow,2,2,968
179650,Red Cell Permeability Defect,,,,Bone marrow,0,0,969
179700,Red Cell Phospholipid Defect With Hemolysis,,,,Bone marrow,0,0,970
266510,"Refsum Disease, Infantile Form",PEX12,PS214100,Peroxisome biogenesis disorder,Bone marrow,0,0,971
611590,"Renal Tubular Acidosis, Distal, With Hemolytic Anemia",SLC4A1,PS179800,Distal renal tubular acidosis,Bone marrow,2,1,972
